date,plot_id,crop,env_stability_90,env_stability_category,plot_health_90,plot_health_category,risk_score_90,risk_category,final_score_90,plot_score_category,plot_score_90,treatment,treatment_block,row_orientation,plot_area_m2,plant_density_plants_m2,greenhouse_id,farm_id,structure_type,heating_system,irrigation_system,farm_name,region,climate_zone,production_system
2025-03-07,P0052,Strawberry,63.385109240717526,Good,56.1163187275887,Good,46.96,Elevated,68.77463769261942,Good,68.77463769261942,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-08,P0052,Strawberry,63.94367041286183,Good,44.36779517851969,Fair,49.52,Elevated,57.72995899384534,Good,57.72995899384534,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-09,P0052,Strawberry,66.39526167427832,Good,40.80795181656823,Fair,50.16,Elevated,57.63997705562162,Good,57.63997705562162,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-10,P0052,Strawberry,60.37953004440296,Good,47.5154700068056,Fair,46.56,Elevated,56.850995221920094,Good,56.850995221920094,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-11,P0052,Strawberry,52.742799390844816,Fair,60.38768489370048,Good,40.480000000000004,Elevated,66.72569708502269,Good,66.72569708502269,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-12,P0052,Strawberry,43.926567865907096,Fair,49.752280992317516,Fair,44.96,Elevated,58.41159178636936,Good,58.41159178636936,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-13,P0052,Strawberry,51.161384034830284,Fair,40.004739125188635,Fair,47.76,Elevated,50.37966279224037,Fair,50.37966279224037,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-14,P0052,Strawberry,44.507669455128735,Fair,26.7976873516062,Poor,57.52,High,42.34998384689292,Fair,42.34998384689292,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-15,P0052,Strawberry,45.90863171664996,Fair,43.37103808397688,Fair,53.6,Elevated,53.28504553183191,Fair,53.28504553183191,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-16,P0052,Strawberry,50.10048705673987,Fair,39.59153330716616,Fair,54.8,High,49.87714848990464,Fair,49.87714848990464,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-17,P0052,Strawberry,33.51593700611504,Poor,36.75150063211427,Fair,63.44,High,29.20197604836918,Poor,29.20197604836918,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-18,P0052,Strawberry,50.848146067404976,Fair,32.896672427374654,Poor,61.04,High,47.05160801688172,Fair,47.05160801688172,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-19,P0052,Strawberry,54.296039450278954,Good,42.12350000609219,Fair,56.24,High,52.1554485952509,Fair,52.1554485952509,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-20,P0052,Strawberry,52.983430869125975,Fair,36.161586997271556,Fair,57.68,High,49.47156838064914,Fair,49.47156838064914,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-21,P0052,Strawberry,54.967621822854674,Good,36.33694609640435,Fair,57.76,High,49.49444894918115,Fair,49.49444894918115,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-22,P0052,Strawberry,57.17578818093602,Good,42.834847039010185,Fair,54.72,High,54.088341982132896,Good,54.088341982132896,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-23,P0052,Strawberry,59.70428757826748,Good,40.70870754475624,Fair,52.88,Elevated,54.758672618863926,Good,54.758672618863926,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-24,P0052,Strawberry,60.09354646555775,Good,41.35610100273753,Fair,47.6,Elevated,54.56346340867875,Good,54.56346340867875,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-25,P0052,Strawberry,52.542684684825886,Fair,48.819272935514334,Fair,45.84,Elevated,61.24923238437565,Good,61.24923238437565,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-26,P0052,Strawberry,53.41281489525269,Fair,32.38365517963747,Poor,55.36,High,47.96617187169992,Fair,47.96617187169992,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-27,P0052,Strawberry,51.41382180159331,Fair,34.758364848050405,Poor,58.4,High,48.30972283973673,Fair,48.30972283973673,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-28,P0052,Strawberry,46.136102485794204,Fair,36.41808526605106,Fair,61.6,High,46.82170732549995,Fair,46.82170732549995,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-29,P0052,Strawberry,46.10935103237504,Fair,31.939938537133088,Poor,63.76,High,46.20399058690624,Fair,46.20399058690624,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-30,P0052,Strawberry,43.38358963183588,Fair,33.66252856966456,Poor,65.2,High,45.3928054787579,Fair,45.3928054787579,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-03-31,P0052,Strawberry,59.26518289235338,Good,33.709386701260044,Poor,63.52,High,53.75600776068093,Fair,53.75600776068093,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-01,P0052,Strawberry,62.34259136175603,Good,38.37824769105457,Fair,60.56,High,54.9988832947486,Good,54.9988832947486,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-02,P0052,Strawberry,60.15832615709418,Good,33.96809928206372,Poor,64.72,High,52.41358141214568,Fair,52.41358141214568,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-03,P0052,Strawberry,57.176401238852364,Good,31.955502862652178,Poor,66.47999999999999,High,50.115589695898386,Fair,50.115589695898386,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-04,P0052,Strawberry,54.64421528742004,Good,24.11818138310099,Poor,68.47999999999999,High,46.63649003206522,Fair,46.63649003206522,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-05,P0052,Strawberry,54.21086588809474,Good,18.234863784612763,Poor,72.56,Critical,41.0392159015867,Fair,41.0392159015867,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-06,P0052,Strawberry,57.758980728019,Good,14.976037904805196,Critical,74.96,Critical,42.73567256076766,Fair,42.73567256076766,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-07,P0052,Strawberry,63.74781461937358,Good,27.996834647307978,Poor,64,High,50.5477792861715,Fair,50.5477792861715,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-08,P0052,Strawberry,63.64229079680884,Good,30.437545346160693,Poor,62.96,High,52.1092822649783,Fair,52.1092822649783,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-09,P0052,Strawberry,61.66565730401831,Good,39.74316608609865,Fair,62.72,High,56.16725458320805,Good,56.16725458320805,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-10,P0052,Strawberry,64.5600636624043,Good,41.29065104919078,Fair,63.52,High,56.8674218789588,Good,56.8674218789588,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-11,P0052,Strawberry,68.71920764869988,Good,35.98024625943016,Poor,63.76,High,56.793586602927945,Good,56.793586602927945,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-12,P0052,Strawberry,76.56357700140644,Excellent,47.900405931371715,Fair,51.92,Elevated,69.94562493092727,Good,69.94562493092727,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-13,P0052,Strawberry,72.2680043126577,Excellent,36.63557116085737,Fair,54,High,57.42732593696112,Good,57.42732593696112,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-14,P0052,Strawberry,78.63600836644596,Excellent,37.467067210120966,Fair,46.24,Elevated,59.852159809254545,Good,59.852159809254545,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-15,P0052,Strawberry,74.1342104290369,Excellent,35.8979975581548,Poor,49.52,Elevated,60.0929909849853,Good,60.0929909849853,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-16,P0052,Strawberry,70.89150530193572,Good,44.53852105941929,Fair,47.36,Elevated,60.78641049189726,Good,60.78641049189726,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-17,P0052,Strawberry,69.97030067584555,Good,35.59438237658501,Poor,52.4,Elevated,58.05720854512672,Good,58.05720854512672,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-18,P0052,Strawberry,66.59217535105549,Good,28.398265047845562,Poor,57.04,High,52.0878070945669,Fair,52.0878070945669,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-19,P0052,Strawberry,64.74778714706059,Good,28.657247886099253,Poor,59.68,High,50.25607260819669,Fair,50.25607260819669,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-20,P0052,Strawberry,70.0960316802722,Good,36.01089372914783,Fair,57.92,High,57.493872215440646,Good,57.493872215440646,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-21,P0052,Strawberry,67.91723606357179,Good,36.08920764124129,Fair,57.84,High,57.95700784084256,Good,57.95700784084256,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-22,P0052,Strawberry,69.01396508357425,Good,33.6111263336262,Poor,55.84,High,38.968055802088685,Fair,38.968055802088685,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-23,P0052,Strawberry,72.21826277400498,Excellent,35.3976121856016,Poor,55.04,High,57.13723817548612,Good,57.13723817548612,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-24,P0052,Strawberry,76.61887584974967,Excellent,36.91544225040046,Fair,50.96,Elevated,59.44883490444617,Good,59.44883490444617,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-25,P0052,Strawberry,69.61120580172258,Good,35.42312167456724,Poor,55.84,High,55.7742071334188,Good,55.7742071334188,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-26,P0052,Strawberry,70.24064548105324,Good,36.686181730766805,Fair,53.28,Elevated,57.54700437482882,Good,57.54700437482882,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-27,P0052,Strawberry,66.59609829820009,Good,33.06846248075725,Poor,55.12,High,54.235488857642665,Good,54.235488857642665,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-28,P0052,Strawberry,62.599420373863794,Good,33.573164127877895,Poor,59.36,High,55.20635003607412,Good,55.20635003607412,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-29,P0052,Strawberry,65.26436583838401,Good,32.96737848115161,Poor,59.68,High,52.67390291497702,Fair,52.67390291497702,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-04-30,P0052,Strawberry,63.8009961144044,Good,41.72436808376176,Fair,56.48,High,56.88678060087597,Good,56.88678060087597,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-01,P0052,Strawberry,64.10252579327374,Good,45.424072456794804,Fair,58.16,High,59.56797799546973,Good,59.56797799546973,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-02,P0052,Strawberry,59.6840223016693,Good,50.122838143492565,Fair,53.76,Elevated,62.38421523537576,Good,62.38421523537576,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-03,P0052,Strawberry,57.550701930733275,Good,39.01172913320387,Fair,55.92,High,54.32831388508971,Good,54.32831388508971,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-04,P0052,Strawberry,56.020983629800064,Good,62.001662764152975,Good,44.32,Elevated,68.72450080209441,Good,68.72450080209441,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-05,P0052,Strawberry,50.5856376231162,Fair,56.56050722531274,Good,44.16,Elevated,64.1195802083804,Good,64.1195802083804,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-06,P0052,Strawberry,52.86434108299742,Fair,46.991228371765416,Fair,43.68,Elevated,60.51804719038177,Good,60.51804719038177,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-07,P0052,Strawberry,53.78888408126809,Fair,34.34239159083837,Poor,47.6,Elevated,23.188951675043395,Poor,23.188951675043395,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-08,P0052,Strawberry,55.04434479870952,Good,38.84016885353188,Fair,44.24,Elevated,53.014096843268156,Fair,53.014096843268156,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-09,P0052,Strawberry,59.94662510878905,Good,46.005009001492816,Fair,44.48,Elevated,56.60137700152041,Good,56.60137700152041,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-10,P0052,Strawberry,57.53338668912537,Good,49.45820266821562,Fair,44.32,Elevated,63.44342941792014,Good,63.44342941792014,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-11,P0052,Strawberry,57.93204776718903,Good,26.20215429513769,Poor,53.52,Elevated,48.214038739466936,Fair,48.214038739466936,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-12,P0052,Strawberry,53.220531919888884,Fair,17.448157570735198,Critical,62.56,High,41.615840222693556,Fair,41.615840222693556,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-13,P0052,Strawberry,54.0134333011662,Good,20.711215219342012,Poor,63.36,High,41.83479508736154,Fair,41.83479508736154,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-14,P0052,Strawberry,45.667510742980305,Fair,54.15488462909434,Good,56.64,High,61.1282146119479,Good,61.1282146119479,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-15,P0052,Strawberry,45.39220491196213,Fair,60.17020954396908,Good,54.88,High,63.83174197555484,Good,63.83174197555484,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-16,P0052,Strawberry,45.77540170744847,Fair,43.829826903654485,Fair,58.4,High,51.83877987304344,Fair,51.83877987304344,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-17,P0052,Strawberry,43.38659859725327,Fair,57.1749280924777,Good,54.64,High,52.180762053471575,Fair,52.180762053471575,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-18,P0052,Strawberry,43.31525686730585,Fair,43.85138878561474,Fair,61.68,High,49.9101523627092,Fair,49.9101523627092,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-19,P0052,Strawberry,46.87470880427645,Fair,58.08300010338207,Good,51.12,Elevated,63.420568359084,Good,63.420568359084,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-20,P0052,Strawberry,47.90381817860281,Fair,55.84273018304086,Good,47.76,Elevated,62.76570109803265,Good,62.76570109803265,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-21,P0052,Strawberry,59.983120343488054,Good,53.93895212029413,Fair,44,Elevated,66.46579671634917,Good,66.46579671634917,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-22,P0052,Strawberry,59.762034447732184,Good,49.806757360571446,Fair,43.52,Elevated,60.211778536075876,Good,60.211778536075876,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-23,P0052,Strawberry,65.94757018542182,Good,38.43387871879902,Fair,48.72,Elevated,54.88033072198214,Good,54.88033072198214,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-24,P0052,Strawberry,72.43486712279801,Excellent,56.418055528473396,Good,41.36,Elevated,72.35342682560264,Excellent,72.35342682560264,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-25,P0052,Strawberry,63.1859381278895,Good,46.70234467673882,Fair,52,Elevated,58.45906568241521,Good,58.45906568241521,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-26,P0052,Strawberry,53.182770920422506,Fair,42.89320256805696,Fair,52.16,Elevated,54.24481882394077,Good,54.24481882394077,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-27,P0052,Strawberry,49.19179135793467,Fair,50.03388048867881,Fair,51.44,Elevated,60.54326606016196,Good,60.54326606016196,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-28,P0052,Strawberry,50.06402919530286,Fair,57.43799371099518,Good,48.72,Elevated,64.33105941065133,Good,64.33105941065133,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-29,P0052,Strawberry,48.20079007331875,Fair,43.17847384802981,Fair,57.68,High,51.28965240238609,Fair,51.28965240238609,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-30,P0052,Strawberry,46.62151642980731,Fair,44.93497046615172,Fair,56.88,High,51.56714519924665,Fair,51.56714519924665,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-05-31,P0052,Strawberry,36.501876717370095,Fair,45.99515278152591,Fair,57.36,High,48.734369849170456,Fair,48.734369849170456,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-06-01,P0052,Strawberry,43.041682241860244,Fair,41.820318267965746,Fair,55.28,High,48.591803830786105,Fair,48.591803830786105,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-06-02,P0052,Strawberry,55.810193693439324,Good,57.48030685846083,Good,47.68,Elevated,66.53373407218595,Good,66.53373407218595,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-06-03,P0052,Strawberry,56.94007816023789,Good,54.82180424070006,Good,46.08,Elevated,65.72190830034967,Good,65.72190830034967,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
2025-06-04,P0052,Strawberry,62.65148097601881,Good,54.59145298966469,Good,42.88,Elevated,67.78409027648541,Good,67.78409027648541,Shade,B,North,16.02,20.77,GH016,F05,Polyfilm,Heat Pump,EBB-Flow,BC Harvest 5,Abbotsford,Fraser Valley,Greenhouse
