date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag,blossom_norm,notes_penalty,leaf_penalty,risk_score,risk_level
2026-05-10,P0074,GH005,F01,46.80803778,0.13377163,0.227662941,Good,Minor,0.7459890451329289,0.1,0,0.39846620297658575,Moderate
2026-05-24,P0074,GH005,F01,40.64161842,0.457791993,0.012239011,Poor,None,0.6272547701537519,0,0.25,0.5411857065307504,Moderate
2026-06-07,P0074,GH005,F01,24.07786541,0.114898168,0.196703174,Fair,None,0.30832005459841705,0,0.1,0.2903947980196834,Low
2026-06-21,P0074,GH005,F01,37.21135079,0.371350594,0.190885583,Good,None,0.5612050391421735,0,0,0.3281122280784347,Moderate
2026-07-05,P0074,GH005,F01,24.53668986,0.346417796,0.264095779,Good,Moderate,0.317154709725322,0,0,0.3035202710950644,Moderate
2026-07-19,P0074,GH005,F01,23.10894789,0.304675019,0.226498768,Good,None,0.28966356814566596,0,0,0.2664934158791332,Low
2026-08-02,P0074,GH005,F01,32.7702777,0.058692334,0.104622767,Good,Severe,0.4756922702748477,0,0,0.16276101610496954,Low
2026-08-16,P0074,GH005,F01,41.6093542,0.372394136,0.46885143,Excellent,None,0.6458885022276776,0,0,0.47049879154553553,Moderate
2026-08-30,P0074,GH005,F01,18.00166617,0.417362682,0.298946318,Good,None,0.19132296613078711,0,0,0.3188673750261574,Moderate
2026-02-15,P0075,GH002,F01,40.29328912,0.013347116,0.330258752,Fair,None,0.6205476968142727,0,0.1,0.3773974683628545,Moderate
2026-03-01,P0075,GH002,F01,41.20987433,0.075233044,0.245267994,Good,None,0.6381965257395222,0,0,0.26434146784790447,Low
2026-03-15,P0075,GH002,F01,32.2083622,0.151236029,0.21543987,Poor,Moderate,0.4648725991501674,0,0.25,0.4928550714800335,Moderate
2026-03-29,P0075,GH002,F01,26.60741514,0.201349443,0.540554594,Good,None,0.35702648140480325,0,0,0.3851271686309607,Moderate
2026-04-12,P0075,GH002,F01,54.00166488,0.216260705,0.479746219,Good,Minor,0.8845021835239998,0.1,0,0.5684774820047999,Moderate
2026-04-26,P0075,GH002,F01,35.30863326,0.598690272,0.335843366,Fair,None,0.524568253152529,0,0.1,0.5655847605305058,Moderate
2026-05-10,P0075,GH002,F01,26.87224007,0.15419074,0.189325076,Good,None,0.36212567985762495,0,0,0.211588179171525,Low
2026-05-24,P0075,GH002,F01,44.35739859,0.318875499,0.093362458,Good,None,0.6988020391132462,0,0,0.2933799385726492,Low
2026-06-07,P0075,GH002,F01,40.59813215,0.07008223,0.086378852,Fair,None,0.626417442940249,0,0.1,0.2886827524880498,Low
2026-06-21,P0075,GH002,F01,24.74100654,0.111616556,0.202855341,Fair,None,0.3210888230980382,0,0.1,0.2945684626696077,Low
2026-07-05,P0075,GH002,F01,36.07499421,0.423972729,0.259592272,Good,None,0.5393245171135651,0,0,0.37307188097271304,Moderate
2026-07-19,P0075,GH002,F01,28.45093835,0.692455029,0.129099037,Excellent,Moderate,0.3925234820088353,0,0,0.37895852320176704,Moderate
2026-08-02,P0075,GH002,F01,16.01519721,0.08584191,0.11094099,Good,None,0.1530735481193855,0,0,0.11058282362387711,Low
2026-08-16,P0075,GH002,F01,28.54979403,0.203922164,0.210791078,Good,Minor,0.3944269460464115,0.1,0,0.3451141317092823,Moderate
2026-08-30,P0075,GH002,F01,34.66934608,0.50990784,0.363370428,Good,Moderate,0.5122587919580535,0,0,0.4444361949916107,Moderate
2026-02-15,P0076,GH019,F08,33.08547378,0.156946967,0.22685543,Poor,None,0.4817613641606516,0,0.25,0.5033686547821303,Moderate
2026-03-01,P0076,GH019,F08,38.06521563,0.140635815,0.058907518,Fair,None,0.5776461886632808,0,0.1,0.2912601560826562,Low
2026-03-15,P0076,GH019,F08,32.60041741,0.249282899,0.059724397,Excellent,Moderate,0.4724216139663051,0,0,0.20860931609326103,Low
2026-03-29,P0076,GH019,F08,19.85216845,0.349987354,0.124396991,Good,None,0.226954348580766,0,0,0.2238650895661532,Low
2026-04-12,P0076,GH019,F08,46.4761142,0.123026668,0.085835685,Fair,Minor,0.7395978635867239,0.1,0.1,0.4296049647673448,Moderate
2026-04-26,P0076,GH019,F08,29.56080283,0.137076728,0.098392589,Fair,None,0.4138938992095787,0,0.1,0.2750322996919158,Low
2026-05-10,P0076,GH019,F08,41.93424967,0.129104716,0.248724458,Good,None,0.652144357663768,0,0,0.2875415282327536,Low
2026-05-24,P0076,GH019,F08,37.76956821,0.121535645,0.091918481,Good,None,0.5719535038142951,0,0,0.19829149296285903,Low
2026-06-07,P0076,GH019,F08,37.9421114,0.065186361,0.120059658,Good,None,0.575275819305865,0,0,0.191897236311173,Low
2026-06-21,P0076,GH019,F08,45.85738034,0.138847569,0.394519774,Poor,Minor,0.7276841561362193,0.1,0.25,0.7216673786772438,High
2026-07-05,P0076,GH019,F08,34.31306357,0.309646944,0.179891032,Fair,None,0.5053985797274322,0,0.1,0.3904071107454864,Moderate
2026-07-19,P0076,GH019,F08,25.32384622,0.515063377,0.348785789,Poor,Minor,0.33231138886818323,0.1,0.25,0.7536880647736367,High
2026-08-02,P0076,GH019,F08,28.48231487,0.088966258,0.273680906,Fair,Minor,0.3931276362409876,0.1,0.1,0.43292012524819756,Moderate
2026-08-16,P0076,GH019,F08,16.03898891,0.298873481,0.25768441,Fair,None,0.15353165680209147,0,0.1,0.35127003421041825,Moderate
2026-08-30,P0076,GH019,F08,25.62654827,0.147752533,0.219691372,Fair,Minor,0.3381399104693253,0.1,0.1,0.418202486043865,Moderate
2026-02-15,P0077,GH019,F08,39.96101498,0.065681305,0.074093771,Good,None,0.6141497652426468,0,0,0.17916060674852935,Low
2026-03-01,P0077,GH019,F08,37.09135043,0.229651602,0.191235762,Good,Moderate,0.5588944347362739,0,0,0.2782130405472548,Low
2026-03-15,P0077,GH019,F08,23.0228086,0.167952542,0.079948602,Good,None,0.28800495792987113,0,0,0.15236125218597424,Low
2026-03-29,P0077,GH019,F08,39.63773029,0.133622286,0.083919455,Good,None,0.607924925341551,0,0,0.2061165399183102,Low
2026-04-12,P0077,GH019,F08,48.06600984,0.077867428,0.057342072,Excellent,Minor,0.7702112706690399,0.1,0,0.307099786333808,Moderate
2026-04-26,P0077,GH019,F08,60,0.171060982,0.109576987,Excellent,None,1,0,0,0.30918098785000003,Moderate
2026-05-10,P0077,GH019,F08,31.90165472,0.370175657,0.101295282,Excellent,None,0.45896695307868607,0,0,0.26693774746573723,Low
2026-05-24,P0077,GH019,F08,27.22913777,0.053489988,0.069203057,Fair,Moderate,0.3689977375587469,0,0.1,0.22366241896174938,Low
2026-06-07,P0077,GH019,F08,49.47258909,0.338492616,0.152260578,Excellent,Moderate,0.7972949245205523,0,0,0.3464486606041105,Moderate
2026-06-21,P0077,GH019,F08,33.26542559,0.133247304,0.168492552,Fair,None,0.4852263324743766,0,0.1,0.31950347129487533,Moderate
2026-07-05,P0077,GH019,F08,36.9162305,0.528587053,0.196461408,Excellent,Moderate,0.5555225041702421,0,0,0.3845176029840484,Moderate
2026-07-19,P0077,GH019,F08,39.23344349,0.302384086,0.101080369,Good,None,0.6001403915174272,0,0,0.27134867445348543,Low
2026-08-02,P0077,GH019,F08,32.4868474,0.153889582,0.43918194,Excellent,Minor,0.4702348258143025,0.1,0,0.44554019186286054,Moderate
2026-08-16,P0077,GH019,F08,35.57208173,0.19779902,0.033499567,Fair,None,0.5296409478970239,0,0.1,0.29023265172940477,Low
2026-08-30,P0077,GH019,F08,45.7400451,0.230486136,0.245180343,Good,None,0.7254248685598215,0,0,0.33608627566196425,Moderate
2026-02-15,P0078,GH009,F06,35.23965493,0.362054295,0.065306091,Poor,None,0.5232400768603113,0,0.25,0.5107547595720623,Moderate
2026-03-01,P0078,GH009,F06,17.73913408,0.321929505,0.099057541,Fair,Minor,0.18626791626390327,0.1,0.1,0.3945048034527806,Moderate
2026-03-15,P0078,GH009,F06,35.66783474,0.290131488,0.116995385,Fair,Severe,0.5314846700890585,0,0.1,0.36049087806781166,Moderate
2026-03-29,P0078,GH009,F06,22.94074673,0.154777838,0.089757186,Fair,Minor,0.28642485835035025,0.1,0.1,0.3518479486700701,Moderate
2026-04-12,P0078,GH009,F06,53.01493802,0.61102848,0.228406101,Excellent,None,0.8655027786044195,0,0,0.4897432691708839,Moderate
2026-04-26,P0078,GH009,F06,38.81533947,0.213589361,0.284701605,Excellent,Minor,0.5920898074130435,0.1,0,0.42128996008260866,Moderate
2026-05-10,P0078,GH009,F06,29.55850822,0.138119571,0.43257157,Good,Minor,0.4138497165423282,0.1,0,0.4257689996584657,Moderate
2026-05-24,P0078,GH009,F06,41.42569764,0.108619483,0.101527811,Fair,Moderate,0.6423521990306843,0,0.1,0.3121747738061369,Moderate
2026-06-07,P0078,GH009,F06,19.27023218,0.337984763,0.076188312,Fair,Moderate,0.21574917795115503,0,0.1,0.29572924304023096,Low
2026-06-21,P0078,GH009,F06,39.60086315,0.311145361,0.307367979,Fair,None,0.6072150493368713,0,0.1,0.4686594767673743,Moderate
2026-07-05,P0078,GH009,F06,22.76642232,0.136176231,0.153096634,Excellent,Minor,0.28306824550517345,0.1,0,0.2731688152510347,Low
2026-07-19,P0078,GH009,F06,40.42408688,0.267237602,0.043042055,Good,None,0.6230662049298966,0,0,0.23751532643597933,Low
2026-08-02,P0078,GH009,F06,42.56753149,0.192208586,0.314482096,Fair,Minor,0.664338185777851,0.1,0.1,0.5416575854555702,Moderate
2026-08-16,P0078,GH009,F06,36.46705661,0.177768821,0.145623306,Excellent,None,0.5468736703730016,0,0,0.23712430912460034,Low
2026-08-30,P0078,GH009,F06,38.28538098,0.214223199,0.377565422,Good,None,0.5818854678432467,0,0,0.3612596531186493,Moderate
2026-02-15,P0079,GH017,F08,27.69314918,0.126919149,0.18352864,Fair,Minor,0.37793226749127085,0.1,0.1,0.4025960436482542,Moderate
2026-03-01,P0079,GH017,F08,33.70928057,0.615483234,0.236970911,Excellent,Minor,0.4937727507715254,0.1,0,0.5208105920043051,Moderate
2026-03-15,P0079,GH017,F08,22.93096314,0.246881225,0.191720182,Poor,None,0.28623647553083603,0,0.25,0.4799298057561672,Moderate
2026-03-29,P0079,GH017,F08,38.56021275,0.43220636,0.148432851,Fair,None,0.5871773477896333,0,0.1,0.43550247850792667,Moderate
2026-04-12,P0079,GH017,F08,37.95951257,0.216377798,0.218528016,Good,Moderate,0.5756108784679359,0,0,0.28919201219358714,Low
2026-04-26,P0079,GH017,F08,41.24959441,0.331127619,0.164806935,Excellent,None,0.63896133504385,0,0,0.31785005440877,Moderate
2026-05-10,P0079,GH017,F08,36.31362956,0.298330014,0.192809599,Poor,None,0.5439194357547541,0,0.25,0.5499637116009508,Moderate
2026-05-24,P0079,GH017,F08,27.59437971,0.259514018,0.244319124,Good,Moderate,0.37603046342543,0,0,0.275979604785086,Low
2026-06-07,P0079,GH017,F08,17.66405041,0.227082969,0.301372934,Good,None,0.18482218177849752,0,0,0.2520612958056995,Low
2026-06-21,P0079,GH017,F08,30.97273334,0.425441464,0.057318914,Fair,None,0.4410805914597519,0,0.1,0.3629141419919504,Moderate
2026-07-05,P0079,GH017,F08,27.49754098,0.410251746,0.420581517,Good,Minor,0.37416583571764894,0.1,0,0.5076829608935298,Moderate
2026-07-19,P0079,GH017,F08,30.9945207,0.261909314,0.331312839,Poor,Minor,0.4415001066179474,0.1,0.25,0.6790590587735895,High
2026-08-02,P0079,GH017,F08,20.86129887,0.224984972,0.175851278,Poor,None,0.24638513357657144,0,0.25,0.4571548420153143,Moderate
2026-08-16,P0079,GH017,F08,34.68593819,0.338605256,0.203788749,Good,None,0.5125782726868544,0,0,0.3127324311873709,Moderate
2026-08-30,P0079,GH017,F08,33.62007974,0.272703499,0.550758538,Good,Minor,0.49205519066747333,0.1,0,0.5416986048834946,Moderate
2026-02-15,P0080,GH016,F05,37.25607094,0.479756573,0.249008191,Poor,Minor,0.5620661246891042,0.1,0.25,0.7423817114378208,High
2026-03-01,P0080,GH016,F05,34.77308987,0.262001976,0.205227448,Excellent,None,0.5142563764507893,0,0,0.28690431849015785,Low
2026-03-15,P0080,GH016,F05,20.46681194,0.380047605,0.253642748,Good,Moderate,0.23878929604301918,0,0,0.29491375755860383,Low
2026-03-29,P0080,GH016,F05,41.82612243,0.436555809,0.478471322,Excellent,None,0.6500623699335498,0,0,0.49811910203670995,Moderate
2026-04-12,P0080,GH016,F05,33.93264833,0.264250035,0.239039287,Excellent,Minor,0.49807369228863346,0.1,0,0.39966992985772665,Moderate
2026-04-26,P0080,GH016,F05,25.21425313,0.687170847,0.27665851,Good,Moderate,0.33020117622707,0,0,0.431046361195414,Moderate
2026-05-10,P0080,GH016,F05,31.83031445,0.69145452,0.228226067,Good,Moderate,0.45759329768148505,0,0,0.436229471686297,Moderate
2026-05-24,P0080,GH016,F05,37.45645686,0.530110412,0.282565603,Good,None,0.5659245513607596,0,0,0.4258780758221519,Moderate
2026-06-07,P0080,GH016,F05,21.90746653,0.476751661,0.330187383,Excellent,None,0.26652906984897606,0,0,0.36875321766979524,Moderate
2026-06-21,P0080,GH016,F05,34.53373324,0.242110885,0.379670494,Good,None,0.5096475695783826,0,0,0.35752004596567655,Moderate
2026-07-05,P0080,GH016,F05,47.9131758,0.497251927,0.264706258,Excellent,None,0.76726845444586,0,0,0.446609681439172,Moderate
2026-07-19,P0080,GH016,F05,29.17888228,0.560383479,0.171816288,Good,None,0.40654002705841547,0,0,0.3547595526616831,Moderate
2026-08-02,P0080,GH016,F05,30.66016606,0.624833918,0.219937083,Excellent,None,0.4350621150626141,0,0,0.4046759816625228,Moderate
2026-08-16,P0080,GH016,F05,23.24545564,0.245469516,0.297854799,Fair,Minor,0.29229202199854964,0.1,0.1,0.47840739454970993,Moderate
2026-08-30,P0080,GH016,F05,47.46518526,0.350986715,0.339173166,Good,None,0.758642406027961,0,0,0.4272017561555922,Moderate
2026-02-15,P0081,GH003,F08,36.97837306,0.441578498,0.327880752,Poor,None,0.5567190578549968,0,0.25,0.6634426242709994,High
2026-03-01,P0081,GH003,F08,29.5546637,0.391845855,0.13748782,Excellent,Moderate,0.41377569039065193,0,0,0.2817707063281304,Low
2026-03-15,P0081,GH003,F08,44.74261738,0.17367688,0.050204002,Good,None,0.7062194188061846,0,0,0.2246225926612369,Low
2026-03-29,P0081,GH003,F08,25.70689724,0.25057773,0.034355903,Fair,Minor,0.33968702819540125,0.1,0.1,0.37109976748908025,Moderate
2026-04-12,P0081,GH003,F08,38.79452858,0.060180008,0.28058674,Excellent,Severe,0.5916890941641442,0,0,0.26566485463282885,Low
2026-04-26,P0081,GH003,F08,27.57579933,0.363943746,0.204673844,Excellent,None,0.37567269859963054,0,0,0.2946180806199261,Low
2026-05-10,P0081,GH003,F08,20.43373406,0.148979935,0.132044331,Good,None,0.23815238215987902,0,0,0.1591934026319758,Low
2026-05-24,P0081,GH003,F08,42.4552497,0.528135181,0.029070391,Good,None,0.6621762022748324,0,0,0.3303642297549665,Moderate
2026-06-07,P0081,GH003,F08,22.85083578,0.099706976,0.023396788,Fair,None,0.2846936249006455,0,0.1,0.2023647211801291,Low
2026-06-21,P0081,GH003,F08,35.43351908,0.180665455,0.12134613,Excellent,None,0.526972926987894,0,0,0.2232332531475788,Low
2026-07-05,P0081,GH003,F08,46.98011434,0.235646831,0.11027445,Good,None,0.7493023756736709,0,0,0.28196036848473416,Low
2026-07-19,P0081,GH003,F08,31.33824021,0.099726901,0.203596455,Good,None,0.44811841854800855,0,0,0.21614650380960174,Low
2026-08-02,P0081,GH003,F08,41.1365119,0.279404325,0.227567151,Good,None,0.6367839336940859,0,0,0.3275535184388172,Moderate
2026-08-16,P0081,GH003,F08,27.83691464,0.251413207,0.139548046,Fair,None,0.3807004683974363,0,0.1,0.3269313368294873,Moderate
2026-08-30,P0081,GH003,F08,39.23103757,0.198205643,0.163631051,Excellent,None,0.6000940655784696,0,0,0.2630247611156939,Low
2026-02-15,P0082,GH003,F08,30.54830322,0.374638475,0.154843051,Good,None,0.432908198433027,0,0,0.28738447888660545,Low
2026-03-01,P0082,GH003,F08,33.25806573,0.200361335,0.214915077,Fair,None,0.485084618524995,0,0.1,0.363855175604999,Moderate
2026-03-15,P0082,GH003,F08,25.58771769,0.155884654,0.465610307,Good,None,0.3373922284687744,0,0,0.3315627127437549,Moderate
2026-03-29,P0082,GH003,F08,30.75422202,0.159791838,0.048443908,Excellent,None,0.4368731605926201,0,0,0.165101534018524,Low
2026-04-12,P0082,GH003,F08,29.58653911,0.184526455,0.300909906,Good,Minor,0.4143894507392531,0.1,0,0.3828716070978506,Moderate
2026-04-26,P0082,GH003,F08,35.96862714,0.301846736,0.178387585,Good,None,0.537276421419647,0,0,0.2933760551339294,Low
2026-05-10,P0082,GH003,F08,27.6970591,0.137199516,0.11022942300000001,Excellent,Moderate,0.37800755291857063,0,0,0.17322458153371412,Low
2026-05-24,P0082,GH003,F08,21.09335228,0.229772032,0.193422317,Excellent,Severe,0.25085331710160436,0,0,0.21763091727032088,Low
2026-06-07,P0082,GH003,F08,44.96121974,0.22842946,0.183997395,Good,None,0.7104286026466,0,0,0.30483485927932,Moderate
2026-06-21,P0082,GH003,F08,36.7112655,0.186080192,0.255073789,Good,None,0.5515759074095725,0,0,0.2902264537319145,Low
2026-07-05,P0082,GH003,F08,40.59483853,0.456797566,0.087338052,Fair,None,0.6263540243564768,0,0.1,0.42445207637129534,Moderate
2026-07-19,P0082,GH003,F08,28.07414787,0.096749381,0.363368272,Poor,Moderate,0.38526838924753865,0,0.25,0.5244316835995078,Moderate
2026-08-02,P0082,GH003,F08,36.88520537,0.54729637,0.146762622,Excellent,None,0.5549251159451435,0,0,0.3685819325890287,Moderate
2026-08-16,P0082,GH003,F08,31.86135187,0.103703166,0.308393716,Fair,Moderate,0.45819092255027505,0,0.1,0.366711464810055,Moderate
2026-08-30,P0082,GH003,F08,46.92343022,0.132774278,0.134071049,Good,Minor,0.748210924136221,0.1,0,0.3564451541772442,Moderate
2026-02-15,P0083,GH004,F01,31.35930188,0.370176251,0.276778785,Fair,None,0.44852396056052923,0,0.1,0.4438169332121059,Moderate
2026-03-01,P0083,GH004,F01,31.30832756,0.212828195,0.414499529,Poor,Minor,0.4475424511018931,0.1,0.25,0.7005231465203786,High
2026-03-15,P0083,GH004,F01,24.09507043,0.321394554,0.325054219,Good,Minor,0.3086513368963667,0.1,0,0.42049275982927337,Moderate
2026-03-29,P0083,GH004,F01,34.43951201,0.337223735,0.269701705,Fair,None,0.5078333417780055,0,0.1,0.44096074285560116,Moderate
2026-04-12,P0083,GH004,F01,33.94874862,0.22533544,0.261608269,Good,Minor,0.49838370303368684,0.1,0,0.39626786565673733,Moderate
2026-04-26,P0083,GH004,F01,28.74225896,0.265031577,0.264333913,Fair,Moderate,0.3981328542223465,0,0.1,0.3913378836444693,Moderate
2026-05-10,P0083,GH004,F01,41.93303364,0.315681783,0.402055118,Excellent,None,0.6521209430317143,0,0,0.4218376157563428,Moderate
2026-05-24,P0083,GH004,F01,45.00805502,0.301360828,0.512268064,Excellent,None,0.7113304149771592,0,0,0.4782630015954319,Moderate
2026-06-07,P0083,GH004,F01,29.63869644,0.404329006,0.268861244,Good,None,0.41539373903053783,0,0,0.34558145970610754,Moderate
2026-06-21,P0083,GH004,F01,13.22343181,0.261919018,0.144033024,Good,Severe,0.09931816410655507,0,0,0.176350149921311,Low
2026-07-05,P0083,GH004,F01,42.08891737,0.497456616,0.211573671,Fair,Minor,0.6551224809716509,0.1,0.1,0.6003424637443301,High
2026-07-19,P0083,GH004,F01,45.36996461,0.398967168,0.129037291,Fair,None,0.7182989765147353,0,0.1,0.441365085052947,Moderate
2026-08-02,P0083,GH004,F01,37.75349727,0.384147814,0.391423823,Good,None,0.5716440582028739,0,0,0.4249212668905748,Moderate
2026-08-16,P0083,GH004,F01,34.94114286,0.475818241,0.188837624,Fair,Severe,0.5174922332358739,0,0.1,0.45501176179717473,Moderate
2026-08-30,P0083,GH004,F01,14.78069319,0.652754055,0.265360715,Poor,Minor,0.12930319919949312,0.1,0.25,0.7237368808398986,High
2026-02-15,P0084,GH011,F05,33.2030131,0.263912054,0.280305239,Good,Moderate,0.4840245812931538,0,0,0.31531149270863074,Moderate
2026-03-01,P0084,GH011,F05,25.01706802,0.384005115,0.241169932,Good,None,0.3264043810845905,0,0,0.3082091358669181,Moderate
2026-03-15,P0084,GH011,F05,36.13542611,0.278268177,0.19562055,Poor,None,0.5404881320760275,0,0.25,0.5435207358652056,Moderate
2026-03-29,P0084,GH011,F05,29.54815815,0.658326799,0.33282238200000003,Fair,Minor,0.41365042616233794,0.1,0.1,0.6629145367824676,High
2026-04-12,P0084,GH011,F05,48.44862916,0.513842652,0.449969533,Fair,None,0.7775785976218449,0,0.1,0.637846937574369,High
2026-04-26,P0084,GH011,F05,34.78072571,0.410433107,0.192580573,Good,None,0.5144034043892617,0,0,0.33319352617785236,Moderate
2026-05-10,P0084,GH011,F05,44.46599412,0.383900981,0.122700479,Fair,None,0.7008930437575572,0,0.1,0.42975916765151145,Moderate
2026-05-24,P0084,GH011,F05,38.17659433,0.388543696,0.226758697,Excellent,Moderate,0.5797907831873585,0,0,0.3539898638874717,Moderate
2026-06-07,P0084,GH011,F05,25.86400073,0.322030033,0.342809729,Good,None,0.342712052588463,0,0,0.3355173001176926,Moderate
2026-06-21,P0084,GH011,F05,20.17636301,0.360625964,0.317883681,Excellent,None,0.23319670800955988,0,0,0.315906085451912,Moderate
2026-07-05,P0084,GH011,F05,24.41067954,0.202593034,0.403063492,Excellent,None,0.31472838366612677,0,0,0.3152318100332254,Moderate
2026-07-19,P0084,GH011,F05,35.41707173,0.250596899,0.137244546,Good,Minor,0.526656233609846,0.1,0,0.35480020707196924,Moderate
2026-08-02,P0084,GH011,F05,28.48944644,0.534840847,0.443599309,Excellent,None,0.3932649544712244,0,0,0.4654669763942449,Moderate
2026-08-16,P0084,GH011,F05,29.99427259,0.327397795,0.267796571,Excellent,Minor,0.42224035031422724,0.1,0,0.41954575526284543,Moderate
2026-08-30,P0084,GH011,F05,29.04657447,0.212228493,0.172630176,Excellent,None,0.40399244296182674,0,0,0.23276204034236533,Low
2026-02-15,P0085,GH007,F04,36.5592795,0.423485358,0.293773082,Fair,Moderate,0.5486494201787421,0,0.1,0.49014764623574836,Moderate
